,Case,acqlabel,acq_id,PhaseEncodingDirection_dwi,EffectiveEchoSpacing_dwi,TotalReadoutTime_dwi,RepetitionTime_dwi,EchoTime_dwi
1177,sub-NDARCV606ZZ5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8bc6140116e005bcfa685,j-,0.000389997,0.0401697,3.32,0.1002
1178,sub-NDARCW497XW2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8c09540116e005bcfa710,j-,0.000389997,0.0401697,3.32,0.1002
1179,sub-NDARDE597GKQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8db2a40116e005bcfaba3,j-,0.000389997,0.0401697,3.32,0.1002
1180,sub-NDARDG929LYJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8e12440116e005bcfac80,j-,0.000389997,0.0401697,3.32,0.1002
1181,sub-NDARDH086ZKK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8e21c40116e005bcfac9a,j-,0.000389997,0.0401697,3.32,0.1002
1182,sub-NDARDR439HY2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de8eedf40116e005bcfaf1b,j-,0.000389997,0.0401697,3.32,0.1002
1183,sub-NDARDY776AKH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de900c940116e0057bcb41e,j-,0.000389997,0.0401697,3.32,0.1002
1184,sub-NDAREE675XRY/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9101640116e005bcfb69d,j-,0.000389997,0.0401697,3.32,0.1002
1185,sub-NDAREF888EVV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9139d40116e005bcfb79a,j-,0.000389997,0.0401697,3.32,0.1002
1186,sub-NDAREH852JE0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de917c140116e0058c50d12,j-,0.000389997,0.0401697,3.32,0.1002
1187,sub-NDAREK395BM3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de91b6540116e0058c50dc1,j-,0.000389997,0.0401697,3.32,0.1002
1188,sub-NDAREL410HHK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de91e5140116e0054b7c23f,j-,0.000389997,0.0401697,3.32,0.1002
1189,sub-NDAREN242VPZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9243d40116e0057bcb717,j-,0.000389997,0.0401697,3.32,0.1002
1190,sub-NDAREN417DJE/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de924fd40116e0058c50f68,j-,0.000389997,0.0401697,3.32,0.1002
1191,sub-NDAREV342ABE/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de92d9c40116e005bcfc0c8,j-,0.000389997,0.0401697,3.32,0.1002
1192,sub-NDAREX336AC1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9357940116e0051b46821,j-,0.000389997,0.0401697,3.32,0.1002
1193,sub-NDARFB506UJ3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de940c140116e0058c51620,j-,0.000389997,0.0401697,3.32,0.1002
1194,sub-NDARFB969EMV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de942c040116e0058c5166b,j-,0.000389997,0.0401697,3.32,0.1002
1195,sub-NDARFF061VUK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9553840116e0058c51962,j-,0.000389997,0.0401697,3.32,0.1002
1196,sub-NDARFG713PLR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de95a0a40116e0054b7c603,j-,0.000389997,0.0401697,3.32,0.1002
1197,sub-NDARFM619GTV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de966e140116e0053b57414,j-,0.000389997,0.0401697,3.32,0.1002
1198,sub-NDARFM749LF3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9685b40116e0054b7c6e3,j-,0.000389997,0.0401697,3.32,0.1002
1199,sub-NDARFV061AR5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5de9770b40116e005bcfd3a3,j-,0.000389997,0.0401697,3.32,0.1002
1200,sub-NDARGB000CW8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df11da7d56695006cc06977,j-,0.000389997,0.0401697,3.32,0.1002
1201,sub-NDARGF445UFB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1259ed566950078c09b79,j-,0.000389997,0.0401697,3.32,0.1002
1202,sub-NDARGK786DWR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df12c79d566950078c09c9b,j-,0.000389997,0.0401697,3.32,0.1002
1203,sub-NDARGR125APK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df145a1d56695005bc04a28,j-,0.000389997,0.0401697,3.32,0.1002
1204,sub-NDARGY542TJ5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df14b06d566950078c0a14a,j-,0.000389997,0.0401697,3.32,0.1002
1205,sub-NDARHC825ZFZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df154e8d566950078c0a27f,j-,0.000389997,0.0401697,3.32,0.1002
1206,sub-NDARHE899FJV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1587dd566950078c0a46a,j-,0.000389997,0.0401697,3.32,0.1002
1207,sub-NDARHG188YE9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df16167d566950078c0a6dc,j-,0.000389997,0.0401697,3.32,0.1002
1208,sub-NDARHW933UVJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1abecd56695006cc07657,j-,0.000389997,0.0401697,3.32,0.1002
1209,sub-NDARHX628PC6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ac9cd566950078c0af43,j-,0.000389997,0.0401697,3.32,0.1002
1210,sub-NDARHX934KJ5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ada0d566950059c03f19,j-,0.000389997,0.0401697,3.32,0.1002
1211,sub-NDARHY099CUL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ae9fd566950059c03f25,j-,0.000389997,0.0401697,3.32,0.1002
1212,sub-NDARJA262HTY/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1af44d566950078c0af94,j-,0.000389997,0.0401697,3.32,0.1002
1213,sub-NDARJA788CH7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1b032d566950078c0afb3,j-,0.000389997,0.0401697,3.32,0.1002
1214,sub-NDARJE678MWN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1b30fd566950059c03f47,j-,0.000389997,0.0401697,3.32,0.1002
1215,sub-NDARJL861WTP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1b4e4d566950078c0b05c,j-,0.000389997,0.0401697,3.32,0.1002
1216,sub-NDARJU307YHB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1b6bcd566950078c0b099,j-,0.000389997,0.0401697,3.32,0.1002
1217,sub-NDARJX258XF0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1b78fd566950078c0b0b9,j-,0.000389997,0.0401697,3.32,0.1002
1218,sub-NDARJY676CWZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1b873d566950059c03f75,j-,0.000389997,0.0401697,3.32,0.1002
1219,sub-NDARKA958FAH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1bb1ad56695006cc077b3,j-,0.000389997,0.0401697,3.32,0.1002
1220,sub-NDARKB290YNY/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1bc0cd566950078c0b137,j-,0.000389997,0.0401697,3.32,0.1002
1221,sub-NDARKF442GZ5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1bcfad56695005bc04ffe,j-,0.000389997,0.0401697,3.32,0.1002
1222,sub-NDARKN633WZA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1c08cd56695006cc07812,j-,0.000389997,0.0401697,3.32,0.1002
1223,sub-NDARKN988BRP/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1c189d56695006cc0782d,j-,0.000389997,0.0401697,3.32,0.1002
1224,sub-NDARKW010CT2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1c308d56695005bc0502d,j-,0.000389997,0.0401697,3.32,0.1002
1225,sub-NDARKW383ZPF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1c3e8d56695005bc0503a,j-,0.000389997,0.0401697,3.32,0.1002
1226,sub-NDARKZ312XR1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1c6bdd56695005bc0505e,j-,0.000389997,0.0401697,3.32,0.1002
1227,sub-NDARLB162XP2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1c8b8d56695006cc078bc,j-,0.000389997,0.0401697,3.32,0.1002
1228,sub-NDARLF446MT5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1c9a0d56695006cc078c8,j-,0.000389997,0.0401697,3.32,0.1002
1229,sub-NDARLK551KXD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ca9ed566950078c0b2f2,j-,0.000389997,0.0401697,3.32,0.1002
1230,sub-NDARLM196YRG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1cb88d566950046c02227,j-,0.000389997,0.0401697,3.32,0.1002
1231,sub-NDARLM313FVX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1cc80d566950078c0b33d,j-,0.000389997,0.0401697,3.32,0.1002
1232,sub-NDARLY125HMB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1cd72d566950059c03ff4,j-,0.000389997,0.0401697,3.32,0.1002
1233,sub-NDARLZ701LJ3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ce18d566950078c0b376,j-,0.000389997,0.0401697,3.32,0.1002
1234,sub-NDARMA449YB6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1cf19d566950078c0b3a1,j-,0.000389997,0.0401697,3.32,0.1002
1235,sub-NDARMB216LA6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1d0f9d566950078c0b3d2,j-,0.000389997,0.0401697,3.32,0.1002
1236,sub-NDARMK825WAX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1d209d56695006cc07957,j-,0.000389997,0.0401697,3.32,0.1002
1237,sub-NDARMT661WCR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1d3dbd566950078c0b424,j-,0.000389997,0.0401697,3.32,0.1002
1238,sub-NDARMV319CAT/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1d504d566950078c0b447,j-,0.000389997,0.0401697,3.32,0.1002
1239,sub-NDARMV605LGH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1d5f7d566950078c0b483,j-,0.000389997,0.0401697,3.32,0.1002
1240,sub-NDARNB905CFU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1d7d5d566950078c0b4b0,j-,0.000389997,0.0401697,3.32,0.1002
1241,sub-NDARNF359TBZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1d8e0d56695005bc050f2,j-,0.000389997,0.0401697,3.32,0.1002
1242,sub-NDARNF873FCV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1d9e1d566950078c0b508,j-,0.000389997,0.0401697,3.32,0.1002
1243,sub-NDARNH147WGN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1dae8d566950078c0b526,j-,0.000389997,0.0401697,3.32,0.1002
1244,sub-NDARNJ633HHX/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1dbedd566950057c030ee,j-,0.000389997,0.0401697,3.32,0.1002
1245,sub-NDARNK005BRN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1dce3d56695006cc07a0e,j-,0.000389997,0.0401697,3.32,0.1002
1246,sub-NDARNL587LVL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1dddfd566950051c0235c,j-,0.000389997,0.0401697,3.32,0.1002
1247,sub-NDARNL926VB7/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ded4d566950059c04056,j-,0.000389997,0.0401697,3.32,0.1002
1248,sub-NDARPH152GU1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1e25bd566950078c0b622,j-,0.000389997,0.0401697,3.32,0.1002
1249,sub-NDARPH176EWC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1e34ad566950078c0b63a,j-,0.000389997,0.0401697,3.32,0.1002
1250,sub-NDARPH513LP3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1e42cd566950078c0b657,j-,0.000389997,0.0401697,3.32,0.1002
1251,sub-NDARPL215MTH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1e524d566950078c0b680,j-,0.000389997,0.0401697,3.32,0.1002
1252,sub-NDARRB403PDE/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1e6f7d566950078c0b6a8,j-,0.000389997,0.0401697,3.32,0.1002
1253,sub-NDARRC295CHW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1e787d566950078c0b6bf,j-,0.000389997,0.0401697,3.32,0.1002
1254,sub-NDARRC982ZE9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1e87ad56695006cc07ae4,j-,0.000389997,0.0401697,3.32,0.1002
1255,sub-NDARRE445RHR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1e978d566950078c0b707,j-,0.000389997,0.0401697,3.32,0.1002
1256,sub-NDARRK545WNM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1eb68d56695005bc051bb,j-,0.000389997,0.0401697,3.32,0.1002
1257,sub-NDARRL315KV3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ec67d566950078c0b762,j-,0.000389997,0.0401697,3.32,0.1002
1258,sub-NDARRR813CY6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ed57d566950078c0b776,j-,0.000389997,0.0401697,3.32,0.1002
1259,sub-NDARRU290EZV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ee2dd566950053c024f8,j-,0.000389997,0.0401697,3.32,0.1002
1260,sub-NDARRU979UBW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ef1fd566950078c0b7b4,j-,0.000389997,0.0401697,3.32,0.1002
1261,sub-NDARRW680PHD/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f025d56695006cc07b6a,j-,0.000389997,0.0401697,3.32,0.1002
1262,sub-NDARRY006EMB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f11dd56695006cc07b78,j-,0.000389997,0.0401697,3.32,0.1002
1263,sub-NDARRY768ZH3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f213d566950078c0b80a,j-,0.000389997,0.0401697,3.32,0.1002
1264,sub-NDARTC794GZ5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f391d56695006cc07ba3,j-,0.000389997,0.0401697,3.32,0.1002
1265,sub-NDARTE773XJ5/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f448d56695006cc07bac,j-,0.000389997,0.0401697,3.32,0.1002
1266,sub-NDARTF781TM8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f503d56695006cc07bc6,j-,0.000389997,0.0401697,3.32,0.1002
1267,sub-NDARTG679NKQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f5fad56695006cc07bd1,j-,0.000389997,0.0401697,3.32,0.1002
1268,sub-NDARTH930FNK/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f6e8d566950078c0b8a2,j-,0.000389997,0.0401697,3.32,0.1002
1269,sub-NDARTK357VHL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f895d56695006cc07c0b,j-,0.000389997,0.0401697,3.32,0.1002
1270,sub-NDARUE398GGV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1f986d56695005bc0525e,j-,0.000389997,0.0401697,3.32,0.1002
1271,sub-NDARUT233WU9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1fb78d56695006cc07c3c,j-,0.000389997,0.0401697,3.32,0.1002
1272,sub-NDARUT891XYJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1fc6ed566950057c03148,j-,0.000389997,0.0401697,3.32,0.1002
1273,sub-NDARUU615WPR/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1fd7bd566950078c0b969,j-,0.000389997,0.0401697,3.32,0.1002
1274,sub-NDARUV041YCY/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1fe6fd56695005bc05281,j-,0.000389997,0.0401697,3.32,0.1002
1275,sub-NDARUX408KJ1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df1ff5fd566950078c0b9a8,j-,0.000389997,0.0401697,3.32,0.1002
1276,sub-NDARUX534HZQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df20048d56695006cc07c82,j-,0.000389997,0.0401697,3.32,0.1002
1277,sub-NDARUX885LMW/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2012ad56695005bc0529a,j-,0.000389997,0.0401697,3.32,0.1002
1278,sub-NDARUY339ZLN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2022dd566950078c0ba01,j-,0.000389997,0.0401697,3.32,0.1002
1279,sub-NDARVB012UWL/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df203fed566950078c0ba2a,j-,0.000389997,0.0401697,3.32,0.1002
1280,sub-NDARVB151GXF/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df204b1d566950078c0ba43,j-,0.000389997,0.0401697,3.32,0.1002
1281,sub-NDARVC350WVG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df20598d56695006cc07ce8,j-,0.000389997,0.0401697,3.32,0.1002
1282,sub-NDARVC518NWG/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df20618d566950078c0ba82,j-,0.000389997,0.0401697,3.32,0.1002
1283,sub-NDARVC673HFA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df206b0d566950078c0ba94,j-,0.000389997,0.0401697,3.32,0.1002
1284,sub-NDARVC711ZK0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2079ad566950078c0baa9,j-,0.000389997,0.0401697,3.32,0.1002
1285,sub-NDARVG132NF6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df208edd566950078c0bade,j-,0.000389997,0.0401697,3.32,0.1002
1286,sub-NDARVL964HH1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df20af6d566950078c0bb0d,j-,0.000389997,0.0401697,3.32,0.1002
1287,sub-NDARVN715MJ9/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df20be3d566950078c0bb24,j-,0.000389997,0.0401697,3.32,0.1002
1288,sub-NDARVN883AU2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df20ccad56695006cc07d69,j-,0.000389997,0.0401697,3.32,0.1002
1289,sub-NDARVU320XJZ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df20d67d566950078c0bb67,j-,0.000389997,0.0401697,3.32,0.1002
1290,sub-NDARVY938WR6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df20f3dd566950059c04186,j-,0.000389997,0.0401697,3.32,0.1002
1291,sub-NDARWC174VE6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21043d566950055c02806,j-,0.000389997,0.0401697,3.32,0.1002
1292,sub-NDARWE898TG8/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21135d566950078c0bbce,j-,0.000389997,0.0401697,3.32,0.1002
1293,sub-NDARWR247CE1/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21415d56695006cc07de6,j-,0.000389997,0.0401697,3.32,0.1002
1294,sub-NDARWR888KKT/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2150cd56695006cc07df4,j-,0.000389997,0.0401697,3.32,0.1002
1295,sub-NDARWW480TU2/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df217b7d56695006cc07e2b,j-,0.000389997,0.0401697,3.32,0.1002
1296,sub-NDARWZ346RV4/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21899d56695005bc0537e,j-,0.000389997,0.0401697,3.32,0.1002
1297,sub-NDARXB692PXC/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df218e5d566950059c041be,j-,0.000389997,0.0401697,3.32,0.1002
1298,sub-NDARXJ452HAJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21b9fd56695005bc05399,j-,0.000389997,0.0401697,3.32,0.1002
1299,sub-NDARXK009VGV/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21c27d566950078c0bd11,j-,0.000389997,0.0401697,3.32,0.1002
1300,sub-NDARXK986EK6/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21d19d566950057c031aa,j-,0.000389997,0.0401697,3.32,0.1002
1301,sub-NDARXV294YRJ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21efcd566950057c031b3,j-,0.000389997,0.0401697,3.32,0.1002
1302,sub-NDARXY532ZTT/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df21ff7d56695006cc07e97,j-,0.000389997,0.0401697,3.32,0.1002
1303,sub-NDARYE221LZB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df221cad56695006cc07eac,j-,0.000389997,0.0401697,3.32,0.1002
1304,sub-NDARYG988PUQ/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df224a3d56695006cc07edb,j-,0.000389997,0.0401697,3.32,0.1002
1305,sub-NDARYH697TPA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df225a4d56695005bc053dd,j-,0.000389997,0.0401697,3.32,0.1002
1306,sub-NDARYM277DEA/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df22791d56695005bc053ee,j-,0.000389997,0.0401697,3.32,0.1002
1307,sub-NDARYM586MYN/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2288bd566950078c0be19,j-,0.000389997,0.0401697,3.32,0.1002
1308,sub-NDARYM994YF0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df2297dd566950078c0be30,j-,0.000389997,0.0401697,3.32,0.1002
1309,sub-NDARYN174NPH/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df22a69d56695006cc07f34,j-,0.000389997,0.0401697,3.32,0.1002
1310,sub-NDARYT332LMM/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df22b56d56695004bc02260,j-,0.000389997,0.0401697,3.32,0.1002
1311,sub-NDARZE963MEU/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df22d4bd566950078c0be7e,j-,0.000389997,0.0401697,3.32,0.1002
1312,sub-NDARZF170TZ0/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df22e42d56695006cc07f5c,j-,0.000389997,0.0401697,3.32,0.1002
1313,sub-NDARZW873DN3/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df23386d566950059c04247,j-,0.000389997,0.0401697,3.32,0.1002
1314,sub-NDARZY101JNB/ses-HBNsiteCBIC/dwi,acq-64dir_dwi,5df23474d56695006cc07fbb,j-,0.000389997,0.0401697,3.32,0.1002
1315,sub-NDARMZ200GVD/ses-HBNsiteRU/dwi,acq-64dir_dwi,5de6c6d140116e0049b38ad8,j-,0.000414993,0.0427443,3.32,0.1002
1316,sub-NDARBV577EE0/ses-HBNsiteRU/dwi,acq-64dir_dwi,5de889a740116e0057bcad53,j-,0.000414993,0.0427443,3.32,0.1002
1317,sub-NDARDF568GL5/ses-HBNsiteRU/dwi,acq-64dir_dwi,5de8dfcd40116e0058c506cb,j-,0.000414993,0.0427443,3.32,0.1002
1318,sub-NDAREF624KJN/ses-HBNsiteRU/dwi,acq-64dir_dwi,5de9125740116e005bcfb6fe,j-,0.000414993,0.0427443,3.32,0.1002
1319,sub-NDARGH074MU6/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df4f633d566950078c13402,j-,0.000414993,0.0427443,3.32,0.1002
1320,sub-NDARJ257ZU2/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df4fc43d566950078c13515,j-,0.000414993,0.0427443,3.32,0.1002
1321,sub-NDARJB233RL7/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df4fcf0d56695005bc07c1a,j-,0.000414993,0.0427443,3.32,0.1002
1322,sub-NDARJH367WKY/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df4fe8cd566950051c02576,j-,0.000414993,0.0427443,3.32,0.1002
1323,sub-NDARJT588ZAX/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df50269d566950078c13638,j-,0.000414993,0.0427443,3.32,0.1002
1324,sub-NDARLF709KNN/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df509dad566950078c137d3,j-,0.000414993,0.0427443,3.32,0.1002
1325,sub-NDARMN690FGZ/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5108dd56695005bc07d3f,j-,0.000414993,0.0427443,3.32,0.1002
1326,sub-NDARMY254BGN/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5120bd566950078c13980,j-,0.000414993,0.0427443,3.32,0.1002
1327,sub-NDARPD029JVJ/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df517e9d566950078c13a70,j-,0.000414993,0.0427443,3.32,0.1002
1328,sub-NDARPP622WV4/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df51a75d566950078c13ad4,j-,0.000414993,0.0427443,3.32,0.1002
1329,sub-NDARTB294NF0/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df51e86d566950078c13b55,j-,0.000414993,0.0427443,3.32,0.1002
1330,sub-NDARTB755MF5/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df51ef7d566950078c13b6a,j-,0.000414993,0.0427443,3.32,0.1002
1331,sub-NDARTY225EWV/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5219ad566950059c05eb7,j-,0.000414993,0.0427443,3.32,0.1002
1332,sub-NDARTZ901LDK/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df52245d566950078c13be9,j-,0.000414993,0.0427443,3.32,0.1002
1333,sub-NDARVT072LX2/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df528f1d566950078c13d15,j-,0.000414993,0.0427443,3.32,0.1002
1334,sub-NDARWV794VM2/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df52b62d56695006cc0d02b,j-,0.000414993,0.0427443,3.32,0.1002
1335,sub-NDARXL023NG9/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df52ec2d566950078c13e19,j-,0.000414993,0.0427443,3.32,0.1002
1336,sub-NDARYU898ETS/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df5333ad56695005bc07e87,j-,0.000414993,0.0427443,3.32,0.1002
1337,sub-NDARZG690NHH/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df53766d56695006cc0d105,j-,0.000414993,0.0427443,3.32,0.1002
1338,sub-NDARZW472CCF/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df53893d566950078c13f4a,j-,0.000414993,0.0427443,3.32,0.1002
1339,sub-NDARKK392ZX2/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df54877d56695006cc0d202,j-,0.000414993,0.0427443,3.32,0.1002
1340,sub-NDARNE406XC3/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df54ef4d566950057c0401e,j-,0.000414993,0.0427443,3.32,0.1002
1341,sub-NDARWN885MGD/ses-HBNsiteRU/dwi,acq-64dir_dwi,5df56583d566950078c144b8,j-,0.000414993,0.0427443,3.32,0.1002
